,Random Forest
24745,8648.114285714286
24746,11217.0
24747,8506.756833333333
24748,10466.894
24749,6994.622785714286
24750,6299.926166666666
24751,6380.682666666666
24752,6525.62025
24753,10059.75
24754,7499.986666666668
24755,10725.77
24756,7346.1615
24757,6077.317333333334
24758,11270.25
24759,12020.0
24760,9765.985833333334
24761,9157.529333333334
24762,8900.109880952383
24763,9269.768333333333
24764,4867.992
24765,5720.374991702742
24766,6739.154428571429
24767,7355.716333333333
24768,9792.881666666668
24769,7128.30707142857
24770,4644.195999999999
24771,6864.11
24772,7397.331380952382
24773,5620.426277777778
24774,8179.625357142857
24775,7589.570547619046
24776,10422.7965
24777,9237.538
24778,8847.755000000003
24779,6165.7358095238105
24780,9951.985
24781,5799.713476190476
24782,5579.811904761906
24783,5692.849
24784,7668.614666666666
24785,7853.368404761905
24786,10119.841666666667
24787,8250.533865079366
24788,9502.841666666667
24789,7815.784642857143
24790,7809.265476190477
24791,7096.257277777779
24792,7896.089166666667
24793,9668.029952380954
24794,21764.61
24795,9173.19
24796,8767.940999999999
24797,7957.985833333332
24798,7380.441666666667
24799,9588.5995
24800,8900.109880952383
24801,8041.507904761905
24802,8267.192
24803,8142.156500000001
24804,8087.096666666666
24805,9805.783333333335
24806,6841.680666666666
24807,5190.05
24808,7984.934238095239
24809,4752.370916666668
24810,8768.661476190475
24811,9865.746
24812,9407.634333333333
24813,6527.510666666666
24814,9110.17
24815,12449.04
24816,7941.55406060606
24817,5720.374991702742
24818,6748.030857142858
24819,7605.094444444443
24820,5292.4685
24821,14800.945666666667
24822,7643.617333333334
24823,8973.1625
24824,5938.966857142856
24825,8108.403166666667
24826,5991.70807142857
24827,8658.355
24828,8534.176
24829,6158.42369047619
24830,5363.439833333334
24831,5849.262500000001
24832,6333.425
24833,6089.748214285715
24834,10609.223333333335
24835,9796.521333333332
24836,7312.564714285714
24837,7717.918333333334
24838,4293.238333333333
24839,10072.240000000002
24840,8853.117896825397
24841,7982.281666666666
24842,6687.332833333335
24843,5190.05
24844,6699.764666666667
24845,5935.820500000001
24846,10034.0175
24847,6178.969
24848,6805.892111111111
24849,7559.021
24850,13422.215
24851,7765.854761904762
24852,8087.349
24853,7176.437809523811
24854,6859.869226190477
24855,12020.0
24856,6592.415928571427
24857,7615.618666666667
24858,17315.81
24859,4687.385083333334
24860,9972.03
24861,9591.413666666667
24862,8911.600666666667
24863,8158.9795
24864,8127.6134999999995
24865,7054.521083333334
24866,10776.331166666667
24867,5531.137
24868,9843.966833333332
24869,6124.019166666666
24870,17519.28
24871,17773.92
24872,6588.986999999999
24873,7809.7086666666655
24874,7360.598333333332
24875,6264.174833333334
24876,7809.265476190477
24877,6294.970190476192
24878,7400.709833333332
24879,8900.109880952383
24880,9809.719166666668
24881,4687.385083333334
24882,8390.167500000001
24883,6300.256452380953
24884,6453.310833333334
24885,7291.579833333334
24886,6761.841833333334
24887,6815.504333333333
24888,9425.935999999998
24889,8183.495666666668
24890,6283.9479999999985
24891,7319.271666666667
24892,11170.616666666667
24893,5190.05
24894,8967.628809523809
24895,17668.95
24896,6553.244392857143
24897,8777.665952380952
24898,9292.039999999999
24899,5516.62
24900,8177.496357142856
24901,6181.773416666667
24902,9195.6875
24903,8713.246833333333
24904,6372.00811904762
24905,8539.009380952379
24906,5852.064333333332
24907,6932.162805555555
24908,8152.962499999999
24909,5903.434928571428
24910,7312.564714285714
24911,8339.79
24912,7782.843095238095
24913,8816.059666666666
24914,7589.570547619046
24915,8506.756833333333
24916,9386.764666666666
24917,8742.454333333333
24918,6841.680666666666
24919,11615.9
24920,9029.340000000002
24921,7013.535928571429
24922,7906.261499999999
24923,6040.384547619048
24924,5938.966857142856
24925,8388.466393939392
24926,8996.768166666667
24927,8789.727333333334
24928,7766.348571428569
24929,19013.01
24930,5244.817976190476
24931,5935.820500000001
24932,10065.928666666667
24933,6588.623333333334
24934,9659.941619047619
24935,6844.109833333332
24936,7795.97580952381
24937,6885.652333333334
24938,10074.943333333335
24939,7342.095833333333
24940,7355.716333333333
24941,6968.703833333333
24942,11901.256666666668
24943,6754.573
24944,8179.625357142857
24945,6317.659000000001
24946,16019.5775
24947,17609.08
24948,6380.682666666666
24949,8459.889305555558
24950,6715.074666666666
24951,6312.234166666665
24952,9628.198999999999
24953,7441.981833333333
24954,7865.305428571429
24955,7472.775595238095
24956,8032.858952380952
24957,9806.255333333333
24958,8693.076500000001
24959,6638.621071428572
24960,10661.78214285714
24961,6438.570619047619
24962,5009.444880952381
24963,8097.470023809524
24964,7368.533
24965,10551.159
24966,9222.391
24967,10050.654166666667
24968,7585.461666666667
24969,7096.257277777779
24970,9093.007000000001
24971,7683.5237380952385
24972,11925.44
24973,12168.77
24974,7324.7085
24975,5541.194285714287
24976,8539.009380952379
24977,8380.154166666667
24978,6814.055666666666
24979,8048.143333333333
24980,5799.713476190476
24981,8767.940999999999
24982,6476.017880952382
24983,9420.557583333333
24984,5795.109971861471
24985,8097.470023809524
24986,8229.756666666668
24987,8668.747380952382
24988,10015.238333333335
24989,8831.702
24990,9861.659166666666
24991,8133.938380952381
24992,5587.385833333333
24993,6879.463952380953
24994,6739.154428571429
24995,4587.601083333333
24996,7918.065833333334
24997,8789.805
24998,5752.817619047618
24999,7360.944666666664
25000,10310.563999999998
25001,9628.198999999999
25002,9268.787833333332
25003,8179.625357142857
25004,6181.773416666667
25005,4050.9305000000004
25006,13843.8
25007,20899.79
25008,11318.9
25009,6780.487880952382
25010,7795.97580952381
25011,8811.8825
25012,8604.734166666667
25013,7765.854761904762
25014,5447.836666666666
25015,6654.225916666666
25016,10585.427333333333
25017,9237.538
25018,5476.960166666666
25019,10010.796333333334
25020,7582.799619047619
25021,10802.79
25022,5703.9608333333335
25023,8770.424
25024,8935.363333333333
25025,5789.9725
25026,9335.016666666666
25027,8862.105833333333
25028,8379.159095238094
25029,8299.92
25030,4559.748
25031,6368.251
25032,15790.94
25033,8969.595
25034,7366.995238095239
25035,8862.098166666667
25036,8889.936666666668
25037,7170.703
25038,7453.686476190475
25039,9811.262666666667
25040,6732.302738095238
25041,8713.861499999999
25042,7532.233809523811
25043,8889.936666666668
25044,8611.107142857141
25045,9936.157857142856
25046,5996.052134920635
25047,7452.135642857142
25048,8337.524166666666
25049,4403.07
25050,6067.725
25051,6448.896666666667
25052,6592.712809523809
25053,7366.995238095239
25054,8251.123
25055,6982.5
25056,7582.108523809523
25057,18953.36
25058,9046.457166666667
25059,9430.402666666667
25060,6985.816785714285
25061,7054.849666666667
25062,5288.846666666667
25063,9811.262666666667
25064,7190.6208333333325
25065,8416.195833333333
25066,5858.785619047619
25067,10699.235071428571
25068,12227.63
25069,8384.612333333334
25070,6150.515285714286
25071,10532.678166666667
25072,4801.855
25073,8259.587035714285
25074,8486.077666666666
25075,7911.756916666668
25076,7054.849666666667
25077,10090.011166666665
25078,6060.206333333333
25079,6461.405333333333
25080,9199.439940476193
25081,10421.409999999998
25082,8362.455
25083,9574.11
25084,10967.21066666667
25085,8828.09
25086,5453.4101666666675
25087,9597.348166666667
25088,9688.36
25089,10159.34
25090,9110.012666666667
25091,6057.331928571428
25092,6746.644904761904
25093,10262.157
25094,8085.286166666666
25095,6063.187666666665
25096,8124.515809523809
25097,18050.69
25098,6903.1075
25099,6440.417619047619
25100,9805.5085
25101,5213.374833333333
25102,9296.053500000002
25103,7359.203428571429
25104,10082.4955
25105,19448.640000000003
25106,16002.55
25107,6536.7754047619055
25108,7872.18
25109,7720.327166666666
25110,7768.475166666666
25111,15105.27
25112,6985.816785714285
25113,6416.263500000001
25114,8734.706
25115,8553.803666666667
25116,10408.274
25117,8029.8805
25118,5829.603952380953
25119,15890.62
25120,6842.541043650792
25121,6957.517666666666
25122,12144.13
25123,7411.922833333333
25124,8796.142333333333
25125,7433.749833333334
25126,6261.511666666666
25127,8905.693500000001
25128,8692.255166666666
25129,6984.3105000000005
25130,7734.8725
25131,10386.72
25132,4709.444166666667
25133,18161.04
25134,9916.042666666668
25135,13599.246666666666
25136,8192.315
25137,6787.2885
25138,9465.326666666668
25139,9516.116666666667
25140,9884.1575
25141,7893.041023809524
25142,12042.855
25143,9408.945666666668
25144,6554.1775
25145,7605.945
25146,7046.8575
25147,11811.183333333334
25148,8149.874238095238
25149,12476.936666666668
25150,8094.4075
25151,11060.795
25152,7893.041023809524
25153,9815.25
25154,14393.6
25155,6189.543333333334
25156,10345.453500000001
25157,8641.427
25158,8133.292993867242
25159,8723.221666666665
25160,10051.066666666666
25161,13005.466666666667
25162,6445.086166666666
25163,12151.64
25164,6068.586976190477
25165,9748.472083333332
25166,11179.491666666667
25167,5760.755944444444
25168,7763.390833333333
25169,13382.596666666665
25170,6787.2885
25171,9025.683285714285
25172,6904.089547619048
25173,7413.796833333334
25174,17912.26
25175,11930.86
25176,14229.98
25177,9692.120666666666
25178,10700.540833333333
25179,8029.8805
25180,10744.69
25181,8955.740333333333
25182,7452.135642857142
25183,8957.89941666667
25184,20386.52
25185,19171.89
25186,6550.37238095238
25187,6193.288166666668
25188,6904.089547619048
25189,5099.2975
25190,7857.926000000001
25191,14146.68
25192,10746.108833333334
25193,10248.711666666666
25194,8843.464833333333
25195,6605.559511904763
25196,6635.4511904761885
25197,8547.9875
25198,11306.84
25199,7366.995238095239
25200,7054.671333333333
25201,6261.511666666666
25202,8362.243238095238
25203,8828.09
25204,10696.593333333334
25205,9879.794166666667
25206,6500.659000000001
25207,14835.79
25208,9410.63
25209,8426.332666666667
25210,9870.822666666665
25211,7181.906857142857
25212,6957.517666666666
25213,9163.837666666666
25214,8862.098166666667
25215,9985.9175
25216,8713.019333333334
25217,9202.856
25218,6992.511357142857
25219,7433.9735
25220,8260.368444444444
25221,10606.8225
25222,8174.666666666666
25223,8621.268500000002
25224,8828.09
25225,8611.194666666666
25226,7722.907666666667
25227,6612.673583333334
25228,7850.572857142857
25229,5223.391380952381
25230,9748.472083333332
25231,13908.373333333333
25232,9224.676666666666
25233,6009.957773809522
25234,9066.962166666666
25235,5197.784666666666
25236,9546.636666666665
25237,6469.342777777778
25238,11965.956666666667
25239,8647.679166666667
25240,8860.994999999999
25241,7414.538214285715
25242,4561.253166666667
25243,9872.672952380952
25244,8174.666666666666
25245,6434.607
25246,7589.564166666666
25247,5910.928166666667
25248,9523.091666666667
25249,7720.327166666666
25250,14033.14
25251,9276.518000000002
25252,6573.920833333333
25253,5892.508761904763
25254,5773.405166666666
25255,8486.077666666666
25256,9253.182619047619
25257,6662.615
25258,10211.536666666667
25259,10084.725
25260,7429.066333333334
25261,7582.108523809523
25262,8459.474547619047
25263,7054.849666666667
25264,9884.1575
25265,9156.071333333333
25266,7414.538214285715
25267,6009.957773809522
25268,6290.926333333333
25269,7547.624888888888
25270,9170.379666666668
25271,13632.626666666667
25272,8776.848571428573
25273,22637.44
25274,16236.355
25275,9283.065999999999
25276,9305.826333333334
25277,6835.724571428573
25278,10084.725
25279,10224.012726190476
25280,9156.071333333333
25281,13957.225
25282,20218.94
25283,9172.083333333332
25284,6572.615666666667
25285,8647.679166666667
25286,10001.915
25287,7891.390333333333
25288,10503.04875
25289,7788.204333333333
25290,8296.122619047619
25291,9936.927833333331
25292,5752.775
25293,5151.1955
25294,6635.4511904761885
25295,8619.632166666666
25296,6412.307888888889
25297,7608.720833333334
25298,6139.510095238095
25299,10192.699
25300,12242.491666666667
25301,6208.584833333334
25302,9317.475999999999
25303,5487.6674696969685
25304,6097.234333333334
25305,7902.470833333331
25306,6302.105
25307,10348.943333333335
25308,7247.24580952381
25309,6743.452726190477
25310,9783.442333333334
25311,9508.013333333334
25312,6969.070309523809
25313,6434.607
25314,8762.126666666667
25315,9253.182619047619
25316,6896.317214285715
25317,8112.667666666666
25318,9410.63
25319,7453.686476190475
25320,5892.508761904763
25321,10245.39275
25322,10074.403333333334
25323,8522.056
25324,5586.078666666667
25325,7046.8575
25326,5697.198
25327,6756.295083333333
25328,6746.644904761904
25329,9430.402666666667
25330,6956.115404761907
25331,7850.572857142857
25332,6448.896666666667
25333,7877.520833333334
25334,10895.455833333333
25335,10204.728000000001
25336,6060.206333333333
25337,6279.703333333334
25338,13587.853333333333
25339,7948.508333333332
25340,7720.327166666666
25341,6836.47892857143
25342,17665.52
25343,6756.295083333333
25344,6550.37238095238
25345,8259.587035714285
25346,8546.667
25347,8580.67
25348,10840.420666666667
25349,6186.807420634921
25350,8804.473666666667
25351,8448.987142857142
25352,14164.46
25353,6139.510095238095
25354,10287.596
25355,11361.590000000002
